date,home_team,away_team,market,selection,line,model_probability,fair_odds,min_odds_ev5,min_odds_ev10,min_odds_ev15,source_model,model_confidence,fiabilidad_pct,fiabilidad_nivel,model_regime,poisson_weight,notes
2026-06-23,England,Ghana,total_goals,Over,1.5,0.8635,1.158,1.216,1.274,1.332,poisson_total_goals,high,50.9,MEDIA,blend,0.6442,
2026-06-23,England,Ghana,total_goals,Under,1.5,0.1365,7.325,7.691,8.057,8.423,poisson_total_goals,high,50.9,MEDIA,blend,0.6442,
2026-06-23,England,Ghana,total_goals,Over,2.5,0.6775,1.476,1.55,1.624,1.697,ensemble_over25,high,50.9,MEDIA,blend,0.6442,
2026-06-23,England,Ghana,total_goals,Under,2.5,0.3225,3.101,3.256,3.411,3.566,ensemble_over25,high,50.9,MEDIA,blend,0.6442,
2026-06-23,England,Ghana,total_goals,Over,3.5,0.4621,2.164,2.272,2.381,2.489,poisson_total_goals,high,50.9,MEDIA,blend,0.6442,
2026-06-23,England,Ghana,total_goals,Under,3.5,0.5379,1.859,1.952,2.045,2.138,poisson_total_goals,high,50.9,MEDIA,blend,0.6442,
2026-06-23,Panama,Croatia,btts,No,,0.5315,1.881,1.976,2.07,2.164,ensemble_btts,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,btts,Yes,,0.4685,2.134,2.241,2.348,2.455,ensemble_btts,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,clean_sheet,Croatia No,,0.5648,1.77,1.859,1.948,2.036,poisson_opponent_goals_zero,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,clean_sheet,Croatia Yes,,0.4352,2.298,2.413,2.528,2.643,poisson_opponent_goals_zero,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,clean_sheet,Panama No,,0.8015,1.248,1.31,1.372,1.435,poisson_opponent_goals_zero,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,clean_sheet,Panama Yes,,0.1985,5.038,5.29,5.542,5.794,poisson_opponent_goals_zero,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,double_chance,Croatia or Draw,,0.8223,1.216,1.277,1.338,1.399,derived_from_1x2,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,double_chance,Panama or Croatia,,0.7456,1.341,1.408,1.475,1.542,derived_from_1x2,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,double_chance,Panama or Draw,,0.4321,2.314,2.43,2.546,2.661,derived_from_1x2,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,draw_no_bet,Croatia,,0.7617,1.313,1.379,1.444,1.51,derived_from_1x2,high,73.1,ALTA,blend,0.626,Probabilidad condicionada a que no haya empate; empate void.
2026-06-23,Panama,Croatia,draw_no_bet,Panama,,0.2383,4.196,4.406,4.615,4.825,derived_from_1x2,high,73.1,ALTA,blend,0.626,Probabilidad condicionada a que no haya empate; empate void.
2026-06-23,Panama,Croatia,h2h,Croatia,,0.5679,1.761,1.849,1.937,2.025,ensemble_1x2,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,h2h,Draw,,0.2544,3.931,4.127,4.324,4.52,ensemble_1x2,high,73.1,ALTA,blend,0.626,No usar como apuesta core hasta recalibrar empates.
2026-06-23,Panama,Croatia,h2h,Panama,,0.1777,5.627,5.909,6.19,6.472,ensemble_1x2,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Over,0.5,0.8015,1.248,1.31,1.372,1.435,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Under,0.5,0.1985,5.038,5.29,5.542,5.794,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Over,0.5,0.5648,1.77,1.859,1.948,2.036,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Under,0.5,0.4352,2.298,2.413,2.528,2.643,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Over,1.5,0.4805,2.081,2.185,2.289,2.393,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Under,1.5,0.5195,1.925,2.021,2.118,2.214,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Over,1.5,0.2028,4.932,5.179,5.425,5.672,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Under,1.5,0.7972,1.254,1.317,1.38,1.442,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Over,2.5,0.221,4.524,4.75,4.976,5.203,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Croatia Under,2.5,0.779,1.284,1.348,1.412,1.476,poisson_away_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Over,2.5,0.0521,19.182,20.141,21.1,22.059,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,team_goals,Panama Under,2.5,0.9479,1.055,1.108,1.161,1.213,poisson_home_goals,derived,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_corners,Over,8.5,0.323,3.096,3.251,3.406,3.561,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_corners,Under,8.5,0.677,1.477,1.551,1.625,1.699,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_corners,Over,9.5,0.2111,4.736,4.973,5.21,5.446,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_corners,Under,9.5,0.7889,1.268,1.331,1.394,1.458,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_corners,Over,10.5,0.1285,7.782,8.172,8.561,8.95,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_corners,Under,10.5,0.8715,1.147,1.205,1.262,1.32,poisson_approx_from_expected_corners,low,73.1,ALTA,blend,0.626,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Panama,Croatia,total_goals,Over,1.5,0.7021,1.424,1.496,1.567,1.638,poisson_total_goals,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_goals,Under,1.5,0.2979,3.357,3.524,3.692,3.86,poisson_total_goals,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_goals,Over,2.5,0.4456,2.244,2.356,2.469,2.581,ensemble_over25,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_goals,Under,2.5,0.5544,1.804,1.894,1.984,2.074,ensemble_over25,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_goals,Over,3.5,0.2316,4.318,4.534,4.75,4.966,poisson_total_goals,high,73.1,ALTA,blend,0.626,
2026-06-23,Panama,Croatia,total_goals,Under,3.5,0.7684,1.301,1.366,1.432,1.497,poisson_total_goals,high,73.1,ALTA,blend,0.626,
2026-06-23,Portugal,Uzbekistan,btts,No,,0.5114,1.955,2.053,2.151,2.249,ensemble_btts,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,btts,Yes,,0.4886,2.047,2.149,2.251,2.354,ensemble_btts,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,clean_sheet,Portugal No,,0.5457,1.833,1.924,2.016,2.107,poisson_opponent_goals_zero,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,clean_sheet,Portugal Yes,,0.4543,2.201,2.311,2.421,2.531,poisson_opponent_goals_zero,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,clean_sheet,Uzbekistan No,,0.8953,1.117,1.173,1.229,1.284,poisson_opponent_goals_zero,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,clean_sheet,Uzbekistan Yes,,0.1047,9.554,10.032,10.51,10.988,poisson_opponent_goals_zero,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,double_chance,Portugal or Draw,,0.881,1.135,1.192,1.249,1.305,derived_from_1x2,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,double_chance,Portugal or Uzbekistan,,0.8156,1.226,1.287,1.349,1.41,derived_from_1x2,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,double_chance,Uzbekistan or Draw,,0.3034,3.296,3.461,3.626,3.79,derived_from_1x2,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,draw_no_bet,Portugal,,0.8541,1.171,1.229,1.288,1.346,derived_from_1x2,high,64.7,MEDIA,poisson_lean,0.8,Probabilidad condicionada a que no haya empate; empate void.
2026-06-23,Portugal,Uzbekistan,draw_no_bet,Uzbekistan,,0.1459,6.854,7.196,7.539,7.882,derived_from_1x2,high,64.7,MEDIA,poisson_lean,0.8,Probabilidad condicionada a que no haya empate; empate void.
2026-06-23,Portugal,Uzbekistan,h2h,Draw,,0.1844,5.423,5.694,5.965,6.236,ensemble_1x2,high,64.7,MEDIA,poisson_lean,0.8,No usar como apuesta core hasta recalibrar empates.
2026-06-23,Portugal,Uzbekistan,h2h,Portugal,,0.6966,1.436,1.507,1.579,1.651,ensemble_1x2,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,h2h,Uzbekistan,,0.119,8.403,8.824,9.244,9.664,ensemble_1x2,high,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Over,0.5,0.8953,1.117,1.173,1.229,1.284,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Under,0.5,0.1047,9.554,10.032,10.51,10.988,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Over,0.5,0.5457,1.833,1.924,2.016,2.107,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Under,0.5,0.4543,2.201,2.311,2.421,2.531,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Over,1.5,0.6591,1.517,1.593,1.669,1.745,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Under,1.5,0.3409,2.933,3.08,3.227,3.374,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Over,1.5,0.1873,5.34,5.607,5.874,6.141,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Under,1.5,0.8127,1.23,1.292,1.353,1.415,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Over,2.5,0.3925,2.548,2.675,2.802,2.93,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Portugal Under,2.5,0.6075,1.646,1.728,1.811,1.893,poisson_home_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Over,2.5,0.0459,21.808,22.899,23.989,25.08,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,team_goals,Uzbekistan Under,2.5,0.9541,1.048,1.1,1.153,1.205,poisson_away_goals,derived,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_corners,Over,8.5,0.3684,2.714,2.85,2.986,3.121,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_corners,Under,8.5,0.6316,1.583,1.663,1.742,1.821,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_corners,Over,9.5,0.2493,4.011,4.212,4.412,4.613,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_corners,Under,9.5,0.7507,1.332,1.399,1.465,1.532,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_corners,Over,10.5,0.1573,6.356,6.674,6.992,7.31,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_corners,Under,10.5,0.8427,1.187,1.246,1.305,1.365,poisson_approx_from_expected_corners,low,64.7,MEDIA,poisson_lean,0.8,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-23,Portugal,Uzbekistan,total_goals,Over,1.5,0.8076,1.238,1.3,1.362,1.424,poisson_total_goals,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_goals,Under,1.5,0.1924,5.198,5.458,5.718,5.978,poisson_total_goals,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_goals,Over,2.5,0.5711,1.751,1.839,1.926,2.014,ensemble_over25,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_goals,Under,2.5,0.4289,2.332,2.448,2.565,2.681,ensemble_over25,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_goals,Over,3.5,0.3631,2.754,2.892,3.03,3.167,poisson_total_goals,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-23,Portugal,Uzbekistan,total_goals,Under,3.5,0.6369,1.57,1.649,1.727,1.806,poisson_total_goals,medium,64.7,MEDIA,poisson_lean,0.8,
2026-06-24,Bosnia and Herzegovina,Qatar,btts,No,,0.543,1.842,1.934,2.026,2.118,ensemble_btts,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,btts,Yes,,0.457,2.188,2.298,2.407,2.516,ensemble_btts,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,clean_sheet,Bosnia and Herzegovina No,,0.5856,1.708,1.793,1.878,1.964,poisson_opponent_goals_zero,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,clean_sheet,Bosnia and Herzegovina Yes,,0.4144,2.413,2.534,2.655,2.775,poisson_opponent_goals_zero,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,clean_sheet,Qatar No,,0.8208,1.218,1.279,1.34,1.401,poisson_opponent_goals_zero,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,clean_sheet,Qatar Yes,,0.1792,5.579,5.858,6.137,6.416,poisson_opponent_goals_zero,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,double_chance,Bosnia and Herzegovina or Draw,,0.7972,1.254,1.317,1.38,1.443,derived_from_1x2,medium,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,double_chance,Bosnia and Herzegovina or Qatar,,0.7331,1.364,1.432,1.5,1.569,derived_from_1x2,medium,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,double_chance,Qatar or Draw,,0.4697,2.129,2.235,2.342,2.448,derived_from_1x2,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,draw_no_bet,Bosnia and Herzegovina,,0.7234,1.382,1.452,1.521,1.59,derived_from_1x2,medium,61.6,MEDIA,xgb_lean,0.3374,Probabilidad condicionada a que no haya empate; empate void.
2026-06-24,Bosnia and Herzegovina,Qatar,draw_no_bet,Qatar,,0.2766,3.615,3.796,3.976,4.157,derived_from_1x2,medium,61.6,MEDIA,xgb_lean,0.3374,Probabilidad condicionada a que no haya empate; empate void.
2026-06-24,Bosnia and Herzegovina,Qatar,h2h,Bosnia and Herzegovina,,0.5303,1.886,1.98,2.074,2.169,ensemble_1x2,medium,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,h2h,Draw,,0.2669,3.747,3.934,4.121,4.309,ensemble_1x2,high,61.6,MEDIA,xgb_lean,0.3374,No usar como apuesta core hasta recalibrar empates.
2026-06-24,Bosnia and Herzegovina,Qatar,h2h,Qatar,,0.2028,4.931,5.178,5.424,5.671,ensemble_1x2,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Over,0.5,0.8208,1.218,1.279,1.34,1.401,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Under,0.5,0.1792,5.579,5.858,6.137,6.416,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Over,0.5,0.5856,1.708,1.793,1.878,1.964,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Under,0.5,0.4144,2.413,2.534,2.655,2.775,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Over,1.5,0.5126,1.951,2.048,2.146,2.243,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Under,1.5,0.4874,2.052,2.154,2.257,2.36,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Over,1.5,0.2206,4.534,4.76,4.987,5.214,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Under,1.5,0.7794,1.283,1.347,1.411,1.475,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Over,2.5,0.2478,4.036,4.237,4.439,4.641,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Bosnia and Herzegovina Under,2.5,0.7522,1.329,1.396,1.462,1.529,poisson_home_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Over,2.5,0.0598,16.732,17.569,18.405,19.242,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,team_goals,Qatar Under,2.5,0.9402,1.064,1.117,1.17,1.223,poisson_away_goals,derived,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Over,8.5,0.4769,2.097,2.202,2.307,2.411,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Under,8.5,0.5231,1.912,2.007,2.103,2.198,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Over,9.5,0.347,2.882,3.026,3.17,3.314,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Under,9.5,0.653,1.531,1.608,1.685,1.761,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Over,10.5,0.2366,4.226,4.437,4.648,4.86,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_corners,Under,10.5,0.7634,1.31,1.375,1.441,1.506,poisson_approx_from_expected_corners,low,61.6,MEDIA,xgb_lean,0.3374,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Over,1.5,0.7326,1.365,1.433,1.501,1.57,poisson_total_goals,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Under,1.5,0.2674,3.74,3.927,4.114,4.301,poisson_total_goals,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Over,2.5,0.5035,1.986,2.085,2.185,2.284,ensemble_over25,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Under,2.5,0.4965,2.014,2.115,2.216,2.316,ensemble_over25,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Over,3.5,0.264,3.788,3.977,4.167,4.356,poisson_total_goals,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Bosnia and Herzegovina,Qatar,total_goals,Under,3.5,0.736,1.359,1.427,1.495,1.562,poisson_total_goals,high,61.6,MEDIA,xgb_lean,0.3374,
2026-06-24,Czech Republic,Mexico,btts,No,,0.5119,1.954,2.051,2.149,2.247,ensemble_btts,high,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,btts,Yes,,0.4881,2.049,2.151,2.254,2.356,ensemble_btts,high,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,clean_sheet,Czech Republic No,,0.7428,1.346,1.414,1.481,1.548,poisson_opponent_goals_zero,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,clean_sheet,Czech Republic Yes,,0.2572,3.888,4.083,4.277,4.472,poisson_opponent_goals_zero,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,clean_sheet,Mexico No,,0.6254,1.599,1.679,1.759,1.839,poisson_opponent_goals_zero,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,clean_sheet,Mexico Yes,,0.3746,2.67,2.803,2.937,3.07,poisson_opponent_goals_zero,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,double_chance,Czech Republic or Draw,,0.5074,1.971,2.069,2.168,2.266,derived_from_1x2,medium,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,double_chance,Czech Republic or Mexico,,0.7233,1.383,1.452,1.521,1.59,derived_from_1x2,medium,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,double_chance,Mexico or Draw,,0.7693,1.3,1.365,1.43,1.495,derived_from_1x2,medium,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,draw_no_bet,Czech Republic,,0.319,3.135,3.292,3.449,3.606,derived_from_1x2,medium,70.6,ALTA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-24,Czech Republic,Mexico,draw_no_bet,Mexico,,0.681,1.468,1.542,1.615,1.689,derived_from_1x2,medium,70.6,ALTA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-24,Czech Republic,Mexico,h2h,Czech Republic,,0.2307,4.335,4.551,4.768,4.985,ensemble_1x2,medium,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,h2h,Draw,,0.2767,3.614,3.795,3.975,4.156,ensemble_1x2,high,70.6,ALTA,xgb_lean,0.25,No usar como apuesta core hasta recalibrar empates.
2026-06-24,Czech Republic,Mexico,h2h,Mexico,,0.4926,2.03,2.132,2.233,2.335,ensemble_1x2,medium,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,team_goals,Czech Republic Over,0.5,0.6254,1.599,1.679,1.759,1.839,poisson_home_goals,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,team_goals,Czech Republic Under,0.5,0.3746,2.67,2.803,2.937,3.07,poisson_home_goals,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,team_goals,Mexico Over,0.5,0.7428,1.346,1.414,1.481,1.548,poisson_away_goals,derived,70.6,ALTA,xgb_lean,0.25,
2026-06-24,Czech Republic,Mexico,team_goals,Mexico Under,0.5,0.2572,3.888,4.083,4.277,4.472,poisson_away_goals,derived,70.6,ALTA,xgb_lean,0.25,
